JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration
3441,18,4,12/17/2024,productpage,View,108
3442,47,11,11/30/2025,ProductPage,View,244
3443,62,5,11/8/2025,Homepage,Click,46
3444,8,18,8/24/2025,Homepage,Click,77
3445,88,18,12/22/2025,Homepage,View,38
3446,77,7,9/11/2024,Checkout,Drop-off,NULL
3447,96,1,9/22/2024,Homepage,Click,96
3448,58,2,6/6/2023,Checkout,Purchase,247
3449,77,9,11/18/2023,Checkout,Drop-off,NULL
3450,85,17,12/8/2025,Checkout,Drop-off,NULL
3451,56,1,5/3/2024,ProductPage,View,65
3452,34,8,7/23/2023,Homepage,View,208
3453,60,6,2/25/2023,ProductPage,View,10
3454,83,13,8/8/2023,Checkout,Drop-off,NULL
3455,88,15,5/14/2023,Homepage,Click,288
3456,56,12,3/2/2023,Homepage,Click,289
3457,30,10,7/3/2023,Homepage,Click,87
3458,51,12,12/23/2023,Homepage,View,141
3459,37,9,3/25/2023,Checkout,Drop-off,NULL
3460,57,9,11/6/2023,Homepage,Click,76
3461,40,17,1/19/2025,Checkout,Purchase,286
3462,24,20,3/15/2025,Homepage,Click,39
3463,56,11,5/26/2024,Homepage,View,99
3464,100,15,3/18/2024,ProductPage,View,43
3465,86,15,5/16/2023,ProductPage,View,189
3466,69,10,4/23/2025,Homepage,Click,295
3467,11,1,2/7/2024,ProductPage,Click,30
3468,27,11,6/27/2025,Homepage,Click,298
3469,94,17,8/22/2024,Homepage,View,57
3470,55,7,3/25/2025,ProductPage,View,181
3471,43,4,5/25/2024,Homepage,View,24
3472,52,2,7/9/2024,ProductPage,View,145
3473,63,15,12/5/2023,ProductPage,View,131
3474,43,9,8/19/2023,ProductPage,View,208
3475,99,7,6/26/2023,Homepage,View,144
3476,27,14,10/10/2024,Homepage,View,260
3477,100,6,1/12/2024,Homepage,Click,216
3478,93,10,1/7/2023,Homepage,Click,168
3479,95,17,9/13/2023,ProductPage,Click,283
3480,40,6,3/6/2023,Checkout,Purchase,181
3481,49,1,6/17/2025,Homepage,Click,42
3482,66,3,9/15/2023,ProductPage,Drop-off,NULL
3483,78,11,6/23/2024,ProductPage,View,127
3484,95,7,4/26/2023,Checkout,Drop-off,NULL
3485,66,1,2/14/2024,ProductPage,View,113
3486,67,2,1/7/2025,productpage,View,108
3487,35,16,4/28/2023,Checkout,Drop-off,NULL
3488,31,2,9/29/2023,Homepage,Click,135
3489,71,11,10/8/2023,Homepage,View,26
3490,80,6,10/4/2025,Checkout,Drop-off,NULL
3491,90,10,11/21/2024,Checkout,Drop-off,NULL
3492,41,7,2/22/2023,Checkout,Drop-off,NULL
3493,27,15,9/19/2025,Checkout,Drop-off,NULL
3494,44,14,7/10/2025,Homepage,Click,214
3495,69,11,2/21/2024,Homepage,Click,67
3496,65,15,4/14/2023,ProductPage,Click,186
3497,91,18,3/12/2025,ProductPage,Click,128
3498,58,11,9/27/2024,Homepage,Click,219
3499,14,16,6/24/2023,ProductPage,Click,141
3500,26,5,2/13/2023,Homepage,View,280
3501,87,6,8/16/2025,ProductPage,View,95
3502,28,7,10/14/2023,ProductPage,View,70
3503,88,12,3/6/2023,Checkout,Drop-off,NULL
3504,70,19,8/23/2024,Homepage,View,115
3505,25,3,1/21/2025,Homepage,Click,160
3506,35,1,6/16/2023,ProductPage,Click,209
3507,100,12,1/22/2025,ProductPage,Click,45
3508,93,20,3/15/2025,ProductPage,Click,23
3509,84,11,4/15/2025,Checkout,Purchase,71
3510,87,19,4/27/2023,Homepage,Click,134
3511,71,13,3/16/2024,Homepage,Click,99
3512,18,1,1/23/2025,Homepage,Click,119
3513,24,1,3/12/2025,ProductPage,Click,264
3514,85,9,3/4/2024,ProductPage,Click,282
3515,5,8,2/22/2023,Homepage,View,280
3516,86,11,11/12/2025,ProductPage,View,225
3517,34,7,1/14/2024,Checkout,Drop-off,NULL
3518,96,18,4/30/2025,ProductPage,View,125
3519,98,17,4/18/2024,Homepage,View,47
3520,53,3,1/10/2025,ProductPage,View,156
3521,97,13,2/10/2025,ProductPage,View,95
3522,72,20,6/14/2025,Homepage,Click,138
3523,58,19,5/4/2025,Homepage,View,249
3524,100,2,5/6/2024,homepage,Click,82
3525,87,12,9/15/2025,Checkout,Purchase,90
3526,52,1,12/10/2025,Homepage,View,201
3527,14,17,7/7/2023,Checkout,Drop-off,NULL
3528,60,13,2/21/2023,Homepage,View,290
3529,6,16,10/18/2025,ProductPage,View,141
3530,89,12,8/22/2023,Homepage,View,179
3531,70,5,8/4/2025,Checkout,Drop-off,NULL
3532,25,12,5/29/2025,ProductPage,View,81
3533,63,17,3/12/2024,Homepage,Click,279
3534,45,7,11/28/2025,Checkout,Purchase,136
3535,75,16,11/24/2023,Homepage,Click,150
3536,16,6,1/18/2025,Checkout,Purchase,260
3537,37,14,9/2/2024,Homepage,Click,224
3538,40,18,8/18/2024,Checkout,Purchase,217
3539,52,2,10/25/2025,ProductPage,View,273
3540,37,7,9/13/2024,Homepage,View,210
3541,83,1,6/28/2024,Homepage,Click,267
3542,47,14,6/15/2024,ProductPage,Click,239
3543,75,6,5/30/2024,Checkout,Drop-off,NULL
3544,93,15,6/20/2025,Homepage,Click,18
3545,78,6,7/10/2024,ProductPage,Click,29
3546,69,11,10/11/2024,ProductPage,Click,197
3547,97,17,8/20/2025,ProductPage,Click,255
3548,3,6,9/29/2024,Checkout,Purchase,295
3549,22,6,9/22/2023,productpage,View,172
3550,40,20,6/11/2023,homepage,Click,255
3551,58,13,3/31/2024,Homepage,View,84
3552,22,19,4/4/2025,Checkout,Drop-off,NULL
3553,34,20,1/15/2025,Checkout,Drop-off,NULL
3554,94,1,1/17/2023,Checkout,Drop-off,NULL
3555,92,20,11/26/2025,Homepage,Click,263
3556,7,9,9/6/2025,Checkout,Purchase,23
3557,36,15,1/13/2025,Checkout,Drop-off,NULL
3558,74,16,8/30/2024,ProductPage,View,298
3559,84,5,2/1/2025,ProductPage,View,21
3560,77,13,11/19/2025,ProductPage,View,278
3561,96,1,2/5/2025,Homepage,View,206
3562,43,14,8/20/2025,Homepage,View,43
3563,65,16,10/1/2024,ProductPage,View,265
3564,78,19,3/26/2024,Checkout,Drop-off,NULL
3565,67,14,8/15/2023,Homepage,Click,129
3566,50,3,3/14/2024,ProductPage,Click,82
3567,20,9,6/29/2024,ProductPage,Click,204
3568,84,7,6/14/2024,Homepage,View,288
3569,52,19,10/2/2024,ProductPage,View,286
3570,26,12,4/21/2024,Homepage,View,48
3571,11,13,11/2/2024,Homepage,View,248
3572,6,12,8/11/2024,Homepage,Click,288
3573,94,9,5/9/2024,ProductPage,Click,88
3574,9,1,7/5/2023,ProductPage,Click,245
3575,68,20,8/29/2023,Checkout,Purchase,277
3576,97,3,10/30/2024,ProductPage,View,178
3577,65,18,4/19/2023,Checkout,Drop-off,NULL
3578,86,18,2/15/2024,Homepage,View,208
3579,26,15,10/24/2025,Checkout,Drop-off,NULL
3580,30,16,6/18/2023,Checkout,Drop-off,NULL
3581,87,11,11/12/2024,Checkout,Drop-off,NULL
3582,63,14,10/31/2024,Checkout,Drop-off,NULL
3583,59,2,5/14/2025,Checkout,Drop-off,NULL
3584,44,2,12/27/2023,ProductPage,View,261
3585,47,8,2/3/2023,Homepage,Click,84
3586,17,9,9/28/2024,Homepage,View,210
3587,47,13,8/26/2023,ProductPage,View,133
3588,10,6,6/17/2025,ProductPage,View,199
3589,77,8,2/23/2025,ProductPage,View,172
3590,65,17,6/19/2024,ProductPage,View,110
3591,30,4,10/13/2025,Homepage,Click,20
3592,52,19,12/11/2025,Checkout,Purchase,242
3593,11,2,7/9/2025,Homepage,View,73
3594,79,4,8/26/2024,ProductPage,View,21
3595,52,8,7/3/2024,Checkout,Drop-off,NULL
3596,8,1,3/5/2024,Homepage,View,195
3597,14,5,11/10/2025,Homepage,View,83
3598,56,19,12/24/2024,ProductPage,View,11
3599,52,5,8/12/2024,Homepage,Click,243
3600,97,19,11/10/2023,Checkout,Purchase,151
3601,78,9,11/14/2023,Checkout,Drop-off,NULL
3602,81,10,1/5/2024,Checkout,Drop-off,NULL
3603,35,20,3/21/2023,ProductPage,View,266
3604,4,2,6/25/2025,Homepage,View,127
3605,64,6,9/4/2024,Homepage,Click,85
3606,89,11,6/14/2023,Homepage,View,293
3607,83,20,11/20/2023,Homepage,View,213
3608,50,3,8/9/2025,checkout,Drop-off,NULL
3609,14,5,3/5/2023,Checkout,Drop-off,NULL
3610,37,2,7/18/2023,ProductPage,View,94
3611,33,11,6/20/2023,ProductPage,View,42
3612,89,15,5/6/2025,Homepage,View,257
3613,66,18,12/6/2025,Homepage,Click,41
3614,50,3,11/7/2025,Homepage,View,164
3615,69,2,11/20/2025,ProductPage,View,166
3616,17,16,12/12/2023,Homepage,View,102
3617,10,10,2/5/2023,Homepage,View,237
3618,67,14,1/3/2023,ProductPage,View,246
3619,95,16,3/25/2024,ProductPage,View,193
3620,92,18,8/17/2025,Homepage,View,235
3621,92,6,12/24/2025,ProductPage,View,163
3622,85,17,10/22/2023,ProductPage,View,21
3623,29,6,9/21/2024,ProductPage,View,89
3624,63,20,12/15/2024,ProductPage,View,77
3625,66,11,6/29/2024,Checkout,Drop-off,NULL
3626,22,14,5/21/2024,ProductPage,View,10
3627,32,5,11/14/2025,Homepage,Click,36
3628,37,19,7/4/2023,Homepage,View,117
3629,86,10,3/1/2024,Checkout,Drop-off,NULL
3630,80,20,12/27/2024,ProductPage,View,71
3631,58,6,2/12/2025,ProductPage,View,24
3632,50,12,10/17/2024,ProductPage,View,219
3633,25,6,9/25/2023,Checkout,Drop-off,NULL
3634,31,6,9/6/2023,ProductPage,View,231
3635,48,20,6/22/2024,Homepage,Click,230
3636,49,18,5/10/2025,Homepage,View,188
3637,41,18,7/11/2024,ProductPage,View,97
3638,93,16,10/12/2024,Homepage,View,93
3639,65,7,8/6/2025,ProductPage,View,264
3640,67,15,6/3/2024,ProductPage,View,20
3641,96,1,4/2/2025,Homepage,Click,84
3642,100,4,5/25/2025,ProductPage,Click,160
3643,32,1,10/12/2025,ProductPage,Click,205
3644,46,12,9/23/2025,ProductPage,Click,144
3645,57,18,9/26/2023,Homepage,Click,206
3646,66,18,8/14/2024,ProductPage,Click,247
3647,73,13,3/31/2025,ProductPage,Click,112
3648,70,15,9/18/2025,Homepage,View,63
3649,7,18,11/29/2025,ProductPage,View,276
3650,42,9,7/13/2025,Checkout,Drop-off,NULL
3651,73,4,8/3/2024,Homepage,View,249
3652,86,17,4/10/2024,Checkout,Drop-off,NULL
3653,33,18,12/15/2024,Checkout,Drop-off,NULL
3654,41,8,4/10/2025,Homepage,View,55
3655,63,13,8/7/2025,Checkout,Drop-off,NULL
3656,78,3,2/15/2025,Checkout,Drop-off,NULL
3657,74,4,12/8/2023,Checkout,Drop-off,NULL
3658,49,5,8/24/2024,ProductPage,View,251
3659,43,17,2/23/2025,Homepage,Click,271
3660,19,11,8/3/2025,ProductPage,Click,286
3661,63,15,2/27/2025,ProductPage,Click,25
3662,65,8,4/12/2023,Checkout,Purchase,81
3663,46,10,12/5/2024,Homepage,Click,103
3664,73,5,1/2/2025,ProductPage,Click,68
3665,8,7,6/18/2024,ProductPage,Click,38
3666,1,17,3/7/2024,Homepage,Click,233
3667,42,2,4/16/2024,Homepage,View,289
3668,75,19,2/14/2024,Homepage,View,18
3669,31,13,7/20/2023,Homepage,View,187
3670,78,19,10/14/2024,homepage,View,269
3671,50,14,2/14/2024,Homepage,View,216
3672,62,15,12/4/2025,Homepage,View,231
3673,12,14,10/21/2023,Checkout,Drop-off,NULL
3674,57,16,5/3/2023,Homepage,View,234
3675,62,9,3/16/2025,productpage,View,51
3676,39,2,10/20/2025,ProductPage,View,169
3677,83,14,3/23/2025,Homepage,Click,111
3678,67,3,5/1/2023,productpage,Click,96
3679,14,1,12/17/2023,ProductPage,Click,175
3680,94,16,10/22/2025,Homepage,View,86
3681,85,2,11/24/2024,Homepage,View,87
3682,42,13,6/7/2023,Homepage,Click,169
3683,98,6,9/1/2024,Homepage,Click,295
3684,2,9,8/31/2024,Homepage,Click,217
3685,74,20,12/26/2025,Checkout,Purchase,71
3686,69,1,11/1/2025,ProductPage,View,90
3687,43,16,1/6/2023,ProductPage,View,23
3688,39,2,2/2/2024,ProductPage,View,210
3689,36,16,10/27/2024,Homepage,Click,210
3690,44,5,11/12/2025,Checkout,Purchase,125
3691,58,3,7/5/2023,ProductPage,View,118
3692,46,9,2/11/2025,ProductPage,View,268
3693,28,3,4/14/2023,ProductPage,View,166
3694,3,6,3/18/2024,Homepage,View,264
3695,54,14,1/3/2025,Homepage,View,160
3696,1,2,2/10/2024,ProductPage,View,231
3697,37,2,10/12/2023,ProductPage,View,143
3698,94,11,3/29/2023,Homepage,View,76
3699,81,14,6/18/2023,Homepage,View,156
3700,68,18,9/16/2023,Homepage,Click,161
3701,70,3,2/22/2023,ProductPage,Click,205
3702,55,19,11/18/2025,Homepage,Click,70
3703,85,15,9/19/2023,ProductPage,Click,72
3704,56,16,5/17/2025,ProductPage,Click,234
3705,57,19,9/4/2023,Homepage,Click,49
3706,55,17,12/17/2024,homepage,Click,165
3707,65,10,3/14/2023,productpage,Click,242
3708,22,5,2/16/2024,Homepage,Click,267
3709,47,14,12/24/2023,ProductPage,Click,244
3710,18,4,5/28/2024,productpage,Click,16
3711,82,2,9/12/2025,Homepage,View,175
3712,5,20,5/22/2024,Checkout,Drop-off,NULL
3713,51,9,3/10/2024,ProductPage,View,254
3714,39,4,1/18/2025,ProductPage,View,125
3715,77,2,11/6/2024,ProductPage,View,10
3716,86,6,4/20/2023,ProductPage,View,129
3717,22,1,3/5/2023,ProductPage,View,273
3718,26,7,11/9/2024,Homepage,Click,136
3719,35,6,3/6/2024,ProductPage,Click,270
3720,57,15,12/20/2025,Homepage,Click,228
3721,32,5,8/23/2024,ProductPage,Click,185
3722,74,15,2/22/2025,Checkout,Purchase,132
3723,40,19,9/21/2023,ProductPage,View,99
3724,70,18,5/19/2024,Homepage,View,70
3725,59,11,11/1/2024,ProductPage,View,100
3726,8,5,5/5/2024,Homepage,View,106
3727,81,10,9/7/2024,ProductPage,View,62
3728,20,2,6/7/2025,Checkout,Drop-off,NULL
3729,66,11,10/16/2025,ProductPage,View,133
3730,18,12,9/24/2024,Homepage,Click,32
3731,28,8,3/16/2025,Homepage,Click,128
3732,60,17,4/21/2024,Checkout,Purchase,169
3733,47,1,4/3/2023,Homepage,View,223
3734,99,15,8/31/2025,ProductPage,View,253
3735,24,12,11/3/2024,Homepage,Click,78
3736,19,12,4/2/2023,Homepage,View,79
3737,86,8,9/6/2025,ProductPage,View,35
3738,82,17,8/22/2024,homepage,View,71
3739,42,15,3/20/2025,Homepage,Click,71
3740,68,19,1/18/2023,Checkout,Purchase,295
3741,48,2,8/12/2023,Homepage,View,238
3742,81,20,6/26/2024,ProductPage,View,197
3743,60,19,4/22/2023,ProductPage,View,56
3744,25,5,2/10/2023,ProductPage,View,120
3745,17,3,11/28/2023,Homepage,Click,101
3746,57,13,8/2/2023,Homepage,View,249
3747,4,3,3/14/2023,ProductPage,View,82
3748,9,20,2/15/2023,Homepage,Click,39
3749,69,16,6/6/2024,Homepage,View,163
3750,34,9,10/30/2024,Homepage,View,87
3751,27,17,10/30/2024,ProductPage,View,195
3752,8,6,10/30/2024,ProductPage,View,141
3753,72,4,6/5/2024,ProductPage,View,30
3754,24,17,8/16/2025,ProductPage,View,31
3755,94,8,7/2/2024,ProductPage,View,254
3756,88,20,9/21/2025,ProductPage,View,75
3757,83,8,7/3/2023,Checkout,Drop-off,NULL
3758,87,8,3/28/2023,ProductPage,View,250
3759,15,1,3/4/2023,Homepage,View,51
3760,76,8,1/11/2025,ProductPage,View,164
3761,36,5,11/13/2025,ProductPage,View,274
3762,72,5,10/16/2025,Checkout,Drop-off,NULL
3763,24,8,11/9/2023,ProductPage,View,215
3764,40,12,7/5/2024,ProductPage,View,235
3765,23,13,8/15/2025,Homepage,View,65
3766,49,18,1/25/2023,Homepage,Click,160
3767,82,15,3/30/2023,ProductPage,Click,39
3768,25,1,10/15/2024,Homepage,View,229
3769,15,10,3/17/2025,ProductPage,View,174
3770,47,7,11/21/2023,ProductPage,View,92
3771,67,14,10/27/2024,productpage,View,129
3772,76,14,3/24/2024,Homepage,Click,226
3773,17,16,8/23/2024,Homepage,Click,74
3774,10,3,2/23/2024,ProductPage,Click,58
3775,43,12,8/10/2024,Homepage,Click,228
3776,28,1,10/22/2023,ProductPage,Drop-off,NULL
3777,58,3,9/20/2024,Homepage,Click,137
3778,17,10,5/18/2023,ProductPage,Click,132
3779,70,3,11/11/2023,ProductPage,Click,108
3780,68,2,1/12/2024,Checkout,Purchase,157
3781,54,8,4/14/2025,Homepage,View,250
3782,67,12,2/24/2025,Homepage,Click,91
3783,30,18,2/5/2025,Homepage,Click,71
3784,31,4,2/5/2023,Homepage,View,227
3785,43,4,11/28/2024,Checkout,Drop-off,NULL
3786,55,2,2/24/2023,Homepage,Click,282
3787,19,9,1/31/2023,ProductPage,Click,183
3788,44,1,2/24/2023,Checkout,Purchase,112
3789,89,5,3/11/2025,Homepage,View,264
3790,68,14,10/18/2025,ProductPage,View,15
3791,26,17,6/2/2025,ProductPage,View,232
3792,68,9,6/16/2024,Homepage,View,28
3793,43,14,3/13/2024,Checkout,Drop-off,NULL
3794,86,17,2/14/2023,Homepage,View,254
3795,25,12,5/8/2024,ProductPage,View,117
3796,85,2,10/25/2025,ProductPage,View,200
3797,60,18,12/7/2025,Homepage,View,216
3798,47,11,8/28/2025,Checkout,Drop-off,NULL
3799,95,6,12/6/2023,Homepage,View,79
3800,62,17,8/4/2023,ProductPage,View,46
3801,22,15,2/13/2023,ProductPage,View,120
3802,53,2,9/11/2025,Homepage,View,82
3803,1,11,8/10/2025,ProductPage,View,283
3804,88,12,4/24/2023,ProductPage,View,260
3805,95,14,12/1/2024,Checkout,Drop-off,NULL
3806,15,19,1/8/2025,Homepage,View,187
3807,53,4,1/8/2023,Homepage,View,26
3808,63,14,2/3/2024,Homepage,Click,195
3809,72,19,11/21/2023,ProductPage,Drop-off,NULL
3810,9,8,12/6/2024,Checkout,Drop-off,NULL
3811,63,7,5/31/2024,Checkout,Drop-off,NULL
3812,63,4,5/27/2023,Homepage,View,158
3813,84,1,2/10/2025,Homepage,View,289
3814,27,19,6/13/2025,ProductPage,View,80
3815,42,19,10/29/2024,checkout,Drop-off,NULL
3816,98,5,12/13/2024,ProductPage,View,245
3817,36,7,3/27/2024,Checkout,Drop-off,NULL
3818,87,17,12/3/2025,Checkout,Drop-off,NULL
3819,87,8,3/3/2025,Homepage,Click,62
3820,98,10,7/27/2024,Homepage,Click,258
3821,25,16,4/26/2023,ProductPage,Click,200
3822,39,20,7/20/2024,Checkout,Purchase,74
3823,41,16,3/1/2024,Checkout,Drop-off,NULL
3824,87,9,6/29/2023,ProductPage,View,108
3825,94,7,5/10/2024,productpage,View,169
3826,92,18,6/30/2024,Homepage,Click,167
3827,10,3,11/24/2024,Homepage,View,90
3828,91,15,7/16/2025,Homepage,View,194
3829,8,5,11/2/2024,Checkout,Drop-off,NULL
3830,29,6,10/26/2023,ProductPage,View,131
3831,63,11,11/2/2023,Homepage,Click,218
3832,87,9,11/11/2025,Checkout,Purchase,66
3833,29,14,3/7/2023,Checkout,Drop-off,NULL
3834,57,11,4/30/2025,Homepage,View,191
3835,96,16,2/4/2024,Homepage,Click,41
3836,83,17,2/18/2024,Homepage,View,241
3837,94,5,3/28/2023,Homepage,View,218
3838,89,2,1/28/2023,ProductPage,View,104
3839,16,2,10/12/2024,Homepage,View,64
3840,88,14,11/13/2023,Homepage,Click,268
3841,36,8,6/13/2023,productpage,Click,101
3842,19,7,6/29/2023,ProductPage,Click,257
3843,21,9,3/20/2025,ProductPage,Click,148
3844,97,20,3/18/2025,ProductPage,Click,12
3845,77,16,6/12/2025,ProductPage,Click,86
3846,66,6,4/28/2024,Homepage,View,156
3847,24,17,2/2/2025,Checkout,Drop-off,NULL
3848,53,4,9/18/2023,Homepage,View,181
3849,20,2,5/17/2025,Homepage,Click,248
3850,91,10,10/15/2024,ProductPage,Click,142
3851,19,19,9/6/2025,Checkout,Purchase,67
3852,99,5,9/7/2025,ProductPage,View,205
3853,100,13,7/18/2025,Homepage,View,244
3854,68,7,8/16/2025,ProductPage,View,205
3855,100,8,8/13/2023,Homepage,Click,69
3856,52,7,7/27/2024,ProductPage,Click,191
3857,28,2,4/19/2023,ProductPage,Drop-off,NULL
3858,7,14,5/12/2023,Homepage,View,125
3859,83,20,6/8/2025,Checkout,Drop-off,NULL
3860,42,9,9/21/2025,checkout,Drop-off,NULL
3861,95,20,4/17/2023,Homepage,View,23
3862,43,9,4/4/2023,Homepage,View,123
3863,91,8,10/26/2024,Homepage,Click,175
3864,65,5,1/6/2024,Checkout,Purchase,249
3865,30,14,9/22/2024,Homepage,Click,84
3866,93,8,11/16/2025,ProductPage,Click,277
3867,44,16,2/22/2024,Homepage,Click,10
3868,83,3,9/7/2023,Homepage,View,88
3869,21,20,1/7/2024,ProductPage,View,138
3870,58,17,12/12/2023,Homepage,Click,187
3871,35,19,10/24/2024,Homepage,Click,171
3872,100,3,10/6/2025,Homepage,View,42
3873,26,13,12/17/2023,Homepage,View,240
3874,52,7,11/27/2023,Homepage,View,279
3875,73,3,2/11/2023,Homepage,Click,74
3876,95,17,10/30/2025,Checkout,Purchase,231
3877,49,13,9/7/2024,Homepage,View,59
3878,20,1,3/30/2025,ProductPage,View,263
3879,54,18,7/13/2025,Checkout,Drop-off,NULL
3880,22,6,10/17/2023,Homepage,View,61
3881,58,18,8/27/2024,Checkout,Drop-off,NULL
3882,13,20,5/27/2023,Checkout,Drop-off,NULL
3883,47,20,4/5/2025,Homepage,View,43
3884,71,16,4/23/2024,Homepage,View,44
3885,96,3,1/2/2023,Checkout,Drop-off,NULL
3886,90,9,5/15/2024,Homepage,View,163
3887,24,14,10/14/2024,Checkout,Drop-off,NULL
3888,76,14,11/27/2023,Checkout,Drop-off,NULL
3889,55,13,10/16/2023,ProductPage,View,217
3890,70,11,5/5/2024,ProductPage,View,240
3891,46,14,4/18/2024,ProductPage,View,100
3892,61,14,2/4/2023,Homepage,View,198
3893,70,17,9/16/2025,ProductPage,View,217
3894,47,8,2/18/2023,Homepage,Click,91
3895,26,1,11/14/2024,Homepage,View,300
3896,3,20,7/11/2025,ProductPage,View,215
3897,39,18,11/6/2023,Checkout,Drop-off,NULL
3898,22,17,9/21/2025,Homepage,View,74
3899,28,6,8/29/2024,ProductPage,View,263
3900,40,7,4/29/2024,ProductPage,View,152
3901,3,4,5/1/2023,Homepage,View,69
3902,48,4,11/21/2024,Homepage,Click,118
3903,67,10,9/17/2023,Homepage,Click,215
3904,74,13,3/18/2023,ProductPage,Click,27
3905,84,19,7/29/2025,ProductPage,Click,133
3906,60,13,10/31/2024,ProductPage,Click,256
3907,21,16,10/24/2024,ProductPage,Click,99
3908,49,17,1/28/2024,Homepage,View,76
3909,36,4,7/18/2023,ProductPage,View,198
3910,16,2,7/26/2025,Checkout,Drop-off,NULL
3911,85,6,7/16/2024,Homepage,View,123
3912,99,9,6/13/2025,Homepage,Click,143
3913,45,9,11/15/2023,Checkout,Purchase,66
3914,11,6,2/18/2023,ProductPage,View,297
3915,28,19,4/26/2025,Homepage,View,18
3916,85,6,10/14/2023,ProductPage,View,46
3917,5,1,10/4/2025,Homepage,View,188
3918,50,16,2/8/2023,Homepage,Click,157
3919,94,5,4/19/2025,Homepage,Click,191
3920,19,5,9/6/2025,ProductPage,Click,40
3921,64,10,9/20/2023,ProductPage,Click,251
3922,68,5,11/13/2023,ProductPage,Click,165
3923,92,19,8/24/2025,Homepage,View,98
3924,84,16,5/8/2023,Checkout,Drop-off,NULL
3925,89,4,5/1/2023,Checkout,Drop-off,NULL
3926,72,2,4/6/2024,ProductPage,View,266
3927,71,19,10/10/2023,Homepage,View,277
3928,39,5,4/6/2025,ProductPage,View,221
3929,64,6,8/6/2025,productpage,View,55
3930,2,9,9/22/2024,Homepage,Click,260
3931,67,20,6/26/2023,Homepage,View,205
3932,86,14,11/2/2023,ProductPage,View,113
1592,80,17,6/8/2023,ProductPage,View,148
3373,79,17,4/5/2025,Checkout,Drop-off,NULL
677,83,8,12/23/2025,Homepage,Click,262
1044,37,10,1/17/2024,ProductPage,View,251
2043,8,20,6/19/2023,Homepage,View,69
3401,10,16,2/27/2023,Homepage,Click,33
3912,99,9,6/13/2025,Homepage,Click,143
203,44,11,12/28/2024,Homepage,View,230
404,30,13,4/22/2023,Homepage,View,112
3881,58,18,8/27/2024,Checkout,Drop-off,NULL
1340,64,9,8/19/2023,Homepage,Click,49
676,67,8,1/15/2023,ProductPage,View,91
2760,48,12,6/10/2025,ProductPage,View,45
2819,40,5,5/24/2025,homepage,Click,299
2501,79,3,8/14/2023,ProductPage,View,146
3369,54,12,1/6/2024,ProductPage,View,31
3698,94,11,3/29/2023,Homepage,View,76
3748,9,20,2/15/2023,Homepage,Click,39
1905,76,10,7/6/2024,ProductPage,View,171
151,79,20,11/4/2023,Checkout,Purchase,298
2247,38,18,4/25/2025,Checkout,Drop-off,NULL
3051,94,10,4/9/2024,Homepage,Click,147
3053,33,4,10/5/2023,Homepage,View,34
2668,91,9,10/27/2025,Checkout,Drop-off,NULL
2511,5,19,8/30/2023,Homepage,View,207
3930,2,9,9/22/2024,Homepage,Click,260
3779,70,3,11/11/2023,ProductPage,Click,108
520,42,16,7/13/2025,Checkout,Drop-off,NULL
687,90,6,9/24/2023,Homepage,View,10
2796,69,7,5/25/2025,Checkout,Drop-off,NULL
2912,64,19,3/8/2024,Checkout,Drop-off,NULL
2991,22,19,1/19/2025,Homepage,View,193
3763,24,8,11/9/2023,ProductPage,View,215
3166,45,9,7/26/2024,Homepage,Click,266
3266,56,18,9/1/2025,ProductPage,View,105
3781,54,8,4/14/2025,Homepage,View,250
3127,94,20,1/27/2024,Homepage,Click,39
746,32,20,8/25/2024,Homepage,View,127
1533,71,20,5/5/2025,Homepage,View,154
841,27,6,10/18/2025,ProductPage,View,244
3609,14,5,3/5/2023,Checkout,Drop-off,NULL
2015,42,20,8/1/2025,Checkout,Drop-off,NULL
3724,70,18,5/19/2024,Homepage,View,70
3559,84,5,2/1/2025,ProductPage,View,21
3643,32,1,10/12/2025,ProductPage,Click,205
1931,26,4,7/22/2023,Homepage,View,133
3256,8,8,5/8/2024,Homepage,View,55
443,98,5,9/4/2023,Checkout,Drop-off,NULL
1284,34,14,12/22/2023,ProductPage,View,190
3139,71,13,8/27/2023,Checkout,Drop-off,NULL
703,60,16,8/30/2023,Homepage,View,23
3852,99,5,9/7/2025,ProductPage,View,205
2655,84,4,10/9/2023,Homepage,View,146
911,57,20,1/23/2023,Homepage,View,209
1987,66,14,6/11/2023,ProductPage,Drop-off,NULL
2750,8,19,4/23/2024,Homepage,View,40
1125,59,18,1/4/2024,ProductPage,View,202
664,41,18,1/30/2025,ProductPage,View,59
2162,26,15,6/9/2023,Homepage,Click,219
2653,86,2,6/8/2023,productpage,Click,247
2875,51,19,1/30/2023,Homepage,View,106
23,58,1,7/5/2023,Homepage,View,48
3671,50,14,2/14/2024,Homepage,View,216
494,29,6,10/27/2024,Checkout,Drop-off,NULL
2759,81,3,8/23/2024,Homepage,View,288
97,92,19,5/26/2025,Homepage,View,203
1790,10,13,11/1/2023,Homepage,View,111
3232,84,9,10/28/2023,Homepage,View,125
2874,36,12,7/3/2025,Checkout,Drop-off,NULL
3193,92,16,4/1/2024,Checkout,Purchase,38
853,69,12,11/2/2024,ProductPage,View,91
1849,67,12,9/4/2024,Homepage,View,76
2935,99,3,4/5/2023,Homepage,Click,82
